user_id,anime_id,rating
7,14813,7
7,1195,8
7,11319,8
7,1840,8
7,3712,7
7,245,0
7,5630,0
7,6594,0
7,6045,0
7,1210,0
7,12291,0
7,12293,0
7,14741,0
7,2025,0
7,8086,7
7,12189,0
7,145,0
7,2927,0
7,2034,0
7,355,0
7,16201,0
7,9989,0
7,9513,0
7,1222,0
7,105,0
7,9379,0
7,3702,0
7,587,0
7,15225,0
7,934,0
7,20853,0
7,256,0
7,20457,0
7,11013,0
7,249,0
7,8525,0
7,1530,0
7,2593,0
7,1087,0
7,147,0
7,237,0
7,18153,0
7,16353,0
7,1453,0
7,1588,0
7,5030,0
7,877,0
7,20507,0
7,18095,0
7,6512,0
7,23673,0
7,14749,0
7,322,0
7,5682,0
7,329,0
7,5984,0
7,22865,0
7,17777,0
7,8675,0
7,23273,0
7,13125,0
7,849,0
7,2236,0
7,27899,0
7,3088,0
7,18139,0
7,2129,0
7,12883,0
7,25879,0
7,18497,0
8,32998,0
8,31771,0
8,32648,0
8,32182,0
8,32729,0
8,31716,0
8,31229,0
8,29758,0
8,32899,0
8,22199,7
8,16201,0
8,9989,0
8,11111,0
8,11701,7
8,24833,0
8,39195,0
8,31043,6
8,31964,0
8,14741,0
8,15687,0
8,18671,8
8,21797,0
8,23237,0
8,15879,0
8,16934,0
8,2167,8
8,4181,9
8,6351,0
8,4059,0
8,11843,0
8,6880,0
8,28223,0
8,226,7
8,227,0
8,33222,9
8,39533,0
8,16528,0
8,8074,0
8,9515,0
8,578,9
8,10408,9
8,431,0
8,21327,0
8,7054,0
8,14713,6
8,32281,0
8,36098,0
8,31798,0
8,28851,0
8,21603,0
8,877,0
8,30,9
8,31,8
8,10161,6
8,30276,0
8,28297,0
8,10711,0
8,30015,0
8,13759,0
8,199,0
8,23273,7
8,16498,0
8,7311,0
8,19021,0
8,22859,0
8,21647,0
8,32093,8
8,16870,0
8,22319,0
8,27899,0
8,30458,0
8,31297,9
8,33352,0
8,16742,5
8,23283,0
8,21995,0
8,10490,0
8,1,0
8,31636,0
8,1535,0
8,6702,0
8,121,0
8,270,0
8,20507,0
8,2476,0
8,8557,0
8,14289,0
8,4224,0
8,28677,0
8,5081,6
8,32664,0
8,13807,0
8,5060,0
8,14467,0
8,18679,0
8,30016,0
8,26243,0
8,5530,0
8,20047,0
8,25241,0
8,6547,0
8,30654,0
8,9919,0
8,30205,0
8,40935,0
8,889,0
8,38408,0
8,28755,0
8,28999,0
8,27601,0
8,1723,0
8,8142,0
8,15583,0
8,376,0
8,3786,0
8,31376,0
8,25183,0
8,18229,0
8,23289,0
8,17651,0
8,20187,0
8,30895,0
8,8479,0
8,10497,0
8,934,0
8,1889,0
8,6064,0
8,12189,0
8,14719,0
8,5680,0
8,7791,0
8,40591,0
8,18661,0
8,30709,0
8,25681,0
8,38993,0
8,24439,0
8,147,0
8,32438,0
8,9181,0
8,32983,0
8,18897,0
8,19815,0
8,17549,0
8,8769,0
8,13659,0
8,28927,0
8,27775,0
8,28497,0
8,15775,0
8,7724,0
8,25835,0
8,28171,0
8,32039,0
8,24893,0
8,5958,0
8,9253,0
8,16417,0
8,3455,0
8,13663,0
8,28979,0
8,4654,0
8,2236,0
8,27,0
8,32681,0
8,20449,0
9,11827,0
9,19815,0
9,28223,0
10,232,0
10,934,9
10,1889,9
10,10491,5
10,3652,8
10,228,0
10,8908,0
10,3954,0
10,8995,0
10,12709,0
10,1731,0
10,5306,0
10,8909,0
10,32899,6
10,6164,0
10,34618,0
10,5680,0
10,7054,0
10,52,0
10,16732,0
10,15051,0
10,17549,0
10,10278,0
10,33352,0
10,30355,0
11,24415,0
11,30307,0
11,21,10
11,11759,7
11,857,9
11,3791,9
11,22199,9
11,22147,9
11,6547,9
11,11111,9
11,7817,7
11,2251,9
11,3901,9
11,6347,9
11,8516,8
11,9471,9
11,57,10
11,20787,9
11,1686,8
11,10719,9
11,10897,7
11,14967,9
11,14027,8
11,21405,10
11,8,10
11,1123,7
11,14345,8
11,6280,4
11,16157,6
11,1575,10
11,2904,10
11,25731,7
11,1482,10
11,15583,10
11,19163,9
11,17641,8
11,1535,10
11,24031,7
11,552,8
11,1313,8
11,28121,8
11,6746,10
11,8408,8
11,23199,9
11,27831,9
11,6702,10
11,2952,8
11,18507,9
11,22265,9
11,5114,10
11,23289,10
11,23079,7
11,21431,9
11,17729,9
11,263,9
11,20689,8
11,8074,8
11,20853,9
11,24231,8
11,25159,8
11,9041,9
11,18247,7
11,20045,8
11,10794,9
11,5680,9
11,9617,8
11,7791,8
11,9734,7
11,8525,9
11,10080,10
11,16706,10
11,21563,7
11,19685,7
11,21511,7
11,3323,6
11,11771,9
11,16894,9
11,18153,10
11,17265,10
11,23321,7
11,15051,9
11,19111,9
11,1887,8
11,17247,10
11,8792,5
11,18115,9
11,14513,9
11,19769,7
11,20785,7
11,23945,7
11,21603,7
11,10620,9
11,8424,8
11,15315,9
11,164,7
11,18897,10
11,27787,9
11,19815,10
11,21177,8
11,19855,7
11,20507,8
11,7769,7
11,8769,10
11,10020,9
11,13659,9
11,18857,9
11,14749,9
11,19221,9
11,853,9
11,19369,9
11,527,8
11,528,9
11,1118,6
11,1119,7
11,23421,8
11,28497,10
11,22865,9
11,2993,8
11,4214,9
11,20709,7
11,24,9
11,846,10
11,517,8
11,5940,7
11,22877,8
11,8675,8
11,20847,8
11,11763,7
11,4063,8
11,5277,9
11,9355,9
11,199,9
11,5355,8
11,6581,7
11,18119,10
11,154,10
11,23273,10
11,1559,10
11,16498,10
11,23233,7
11,28171,9
11,6802,10
11,3588,10
11,21507,8
11,18277,10
11,5681,8
11,11757,8
11,21881,8
11,1731,7
11,21353,7
11,22319,10
11,16011,10
11,4224,10
11,25157,9
11,10321,8
11,12711,8
11,19151,7
11,6956,10
11,25879,9
11,10521,10
11,14813,8
11,23847,8
11,28677,9
11,764,8
11,9201,0
11,9062,7
11,9919,10
11,68,0
11,269,9
11,1818,8
11,2025,0
11,15,0
11,22043,0
11,9982,8
11,227,0
11,918,0
11,5060,0
11,18679,0
11,4262,0
11,237,0
11,10213,0
11,20,6
11,10588,0
11,4719,5
11,10119,8
11,9253,0
11,25,0
11,10798,0
11,21845,0
11,481,0
11,5112,4
11,23037,0
11,1050,5
11,874,0
11,813,0
11,23333,0
11,4725,6
11,1281,0
11,6791,0
11,1509,0
11,165,0
11,3667,0
11,6444,0
11,7674,0
11,11633,0
11,159,0
11,14237,0
11,60,0
11,24655,0
11,12049,0
11,356,0
11,384,0
11,129,0
11,973,0
11,246,0
11,10793,0
11,11617,0
11,8277,0
11,5231,0
11,1604,0
11,1691,0
11,12031,0
11,1707,0
11,250,0
11,738,0
11,19653,0
11,1943,0
11,45,0
11,1254,0
11,6500,0
11,9745,0
11,6634,0
11,5507,0
11,6973,0
11,6112,0
11,8057,0
11,13125,0
11,2418,0
11,8995,0
11,5306,0
11,4884,0
11,2154,0
11,2001,0
11,22,0
11,19117,0
11,27,0
11,479,0
11,202,0
11,392,0
11,712,0
12,32301,0
12,857,0
12,25013,0
12,34051,0
12,32171,0
12,12967,0
12,6347,0
12,12115,0
12,31904,0
12,34572,0
12,33985,0
12,31043,0
12,34566,0
12,4177,0
12,32023,0
12,33475,0
12,5356,0
12,28833,0
12,30091,0
12,10800,0
12,32407,0
12,31318,0
12,31147,0
12,1482,0
12,32370,0
12,2025,0
12,35849,0
12,28223,0
12,8086,0
12,16512,0
12,31710,0
12,11783,0
12,16385,0
12,2795,0
12,6746,0
12,23199,0
12,27831,0
12,32608,0
12,21167,0
12,22297,0
12,24765,0
12,31637,0
12,27631,0
12,17895,0
12,34279,0
12,10793,0
12,411,0
12,18055,0
12,32981,0
12,27829,0
12,11617,0
12,24703,0
12,33421,0
12,31338,0
12,5781,0
12,14765,0
12,26441,0
12,35076,0
12,16668,0
12,27503,0
12,24439,0
12,5420,0
12,38000,0
12,31798,0
12,32937,0
12,32214,0
12,5079,0
12,28423,0
12,24011,0
12,33605,0
12,3572,0
12,34599,0
12,157,0
12,15813,0
12,15565,0
12,31845,0
12,11761,0
12,20033,0
12,31251,0
12,31442,0
12,6030,0
12,31404,0
12,18897,0
12,19815,0
12,31452,0
12,32962,0
12,11933,0
12,31143,0
12,8769,0
12,24705,0
12,35073,0
12,28927,0
12,31181,0
12,1943,0
12,31223,0
12,35240,0
12,28617,0
12,32360,0
12,34561,0
12,32961,0
12,32094,0
12,11227,0
12,10156,0
12,33726,0
12,33113,0
12,32032,0
12,32595,0
12,4063,0
12,27613,0
12,355,0
12,1559,0
12,29786,0
12,30363,0
12,34547,0
12,33433,0
12,6802,0
12,33775,0
12,32105,0
12,3667,0
12,4884,0
12,6758,0
12,2001,0
12,33026,0
12,3455,0
12,4654,0
12,11743,0
12,33023,0
12,26443,0
12,33377,0
12,177,0
12,30901,0
12,935,0
12,20053,0
12,4415,0
12,24405,10
12,23847,0
12,28677,0
12,32615,0
12,30740,0
12,18497,0
12,1840,0
12,14075,0
12,3269,10
12,873,10
12,48,10
12,11375,10
12,11759,10
12,31790,0
12,30123,0
12,31173,0
12,22199,0
12,47,0
12,22729,0
12,27655,0
12,22147,0
12,6547,10
12,9989,10
12,9919,0
12,33506,0
12,28391,0
12,28249,0
12,31821,0
12,10218,0
12,12113,0
12,20787,0
12,22547,0
12,11633,0
12,31964,10
12,33486,10
12,36456,0
12,28755,0
12,11241,0
12,22433,0
12,14345,0
12,31478,0
12,32867,0
12,1689,0
12,10163,0
12,28999,0
12,4186,0
12,1575,10
12,11703,0
12,25731,0
12,34497,10
12,552,10
12,1313,10
12,25687,0
12,31163,0
12,10155,0
12,223,10
12,813,10
12,23333,0
12,31339,0
12,4726,10
12,28121,10
12,7465,0
12,6702,0
12,22043,0
12,356,10
12,121,10
12,5114,10
12,30544,0
12,31737,0
12,28907,0
12,25907,0
12,31629,0
12,28791,0
12,13161,0
12,31859,0
12,15613,0
12,20689,0
12,28211,0
12,15225,10
12,20853,0
12,24231,0
12,9760,0
12,431,10
12,25159,0
12,35203,0
12,34565,0
12,14467,0
12,27991,0
12,16662,10
12,36407,0
12,22535,0
12,34104,0
12,30831,0
12,237,10
12,28623,0
12,433,0
12,32245,0
12,25283,0
12,33489,0
12,17265,0
12,23321,10
12,32083,0
12,17247,0
12,24455,0
12,18115,0
12,14513,0
12,19769,0
12,20785,10
12,35062,10
12,9936,0
12,14833,0
12,21603,0
12,32182,0
12,37510,0
12,15315,0
12,164,0
12,11021,10
12,16335,10
12,23755,0
12,34577,0
12,31722,0
12,20,10
12,442,10
12,936,10
12,2144,10
12,1735,10
12,2472,10
12,4437,10
12,6325,10
12,8246,10
12,10589,10
12,13667,10
12,31764,0
12,20507,0
12,30503,0
12,30276,0
12,14749,10
12,19369,10
12,29803,0
12,26243,0
12,27775,10
12,31559,0
12,34300,0
12,33926,0
12,37932,0
12,37078,0
12,30296,0
12,23421,0
12,31240,0
12,28497,0
12,32951,0
12,30749,0
12,12477,10
12,13759,10
12,5940,0
12,22663,0
12,22877,0
12,22273,0
12,24037,0
12,199,10
12,21843,0
12,30736,0
12,16498,10
12,23233,0
12,23325,0
12,33502,0
12,19775,0
12,24893,0
12,565,10
12,2418,0
12,16524,10
12,14289,10
12,5681,10
12,11757,10
12,36475,0
12,21881,10
12,20021,10
12,29758,0
12,24133,0
12,6046,0
12,30911,0
12,24459,0
12,16417,10
12,35790,0
12,513,0
12,22687,0
12,31430,0
12,16870,10
12,2236,0
12,16011,10
12,523,10
12,25157,0
12,33478,0
12,14283,10
12,19023,0
12,21189,0
12,21085,0
12,14813,10
12,4548,0
12,34176,0
12,1195,0
12,10408,0
12,2593,0
12,12355,0
12,759,0
12,6682,0
12,17082,0
12,31580,0
12,30868,0
12,30869,0
12,30870,0
12,17325,0
12,12149,0
12,14941,0
12,15085,0
12,11111,0
12,21995,0
12,1224,0
12,10447,0
12,7647,0
12,9074,0
12,16518,0
12,477,0
12,962,0
12,6166,0
12,5081,0
12,30782,0
12,150,0
12,2142,0
12,4197,0
12,58,0
12,1380,0
12,998,0
12,21405,0
12,1681,0
12,32866,0
12,33041,0
12,12293,0
12,21677,0
12,10578,0
12,4975,0
12,14397,0
12,16169,0
12,16157,0
12,14741,0
12,18671,0
12,2167,0
12,4181,0
12,1818,0
12,2904,0
12,9479,0
12,12549,0
12,11843,0
12,6880,0
12,17513,0
12,294,0
12,295,0
12,9493,0
12,9330,0
12,3230,0
12,4798,0
12,27833,0
12,226,0
12,28221,0
12,15,0
12,15883,0
12,14829,0
12,20509,0
12,227,0
12,32979,0
12,9367,0
12,18001,0
12,13335,0
12,4725,0
12,74,0
12,782,0
12,18229,0
12,17651,0
12,240,0
12,2508,0
12,18465,0
12,132,0
12,16918,0
12,19363,0
12,15863,0
12,1140,0
12,918,0
12,14131,0
12,18617,0
12,23079,0
12,21273,0
12,21431,0
12,134,0
12,20583,0
12,21681,0
12,1570,0
12,15809,0
12,2026,0
12,270,0
12,379,0
12,22099,0
12,2002,0
12,12461,0
12,910,0
12,1988,0
12,20431,0
12,8426,0
12,136,0
12,11061,0
12,12189,0
12,20457,0
12,11013,0
12,22123,0
12,21327,0
12,10357,0
12,12413,0
12,13331,0
12,953,0
12,5680,0
12,18295,0
12,8525,0
12,10080,0
12,16706,0
12,21563,0
12,10372,0
12,16009,0
12,19685,0
12,16035,0
12,1604,0
12,274,0
12,18679,0
12,6045,0
12,9656,0
12,32281,0
12,22817,0
12,16732,0
12,20971,0
12,18495,0
12,11887,0
12,16001,0
12,8841,0
12,10790,0
12,16782,0
12,4898,0
12,6707,0
12,251,0
12,18153,0
12,10456,0
12,12487,0
12,97,0
12,10336,0
12,13655,0
12,7598,0
12,15051,0
12,19111,0
12,23133,0
12,9756,0
12,21421,0
12,21835,0
12,21863,0
12,8100,0
12,14527,0
12,1138,0
12,19257,0
12,33852,0
12,28817,0
12,20541,0
12,10620,0
12,9181,0
12,457,0
12,21939,0
12,16067,0
12,9934,0
12,10161,0
12,21177,0
12,19855,0
12,22735,0
12,853,0
12,5530,0
12,161,0
12,325,0
12,10588,0
12,5682,0
12,16397,0
12,13601,0
12,19315,0
12,165,0
12,23309,0
12,14921,0
12,12281,0
12,19799,0
12,13599,0
12,22865,0
12,25867,0
12,64,0
12,18041,0
12,13517,0
12,21561,0
12,20709,0
12,17777,0
12,5671,0
12,16123,0
12,20047,0
12,205,0
12,19365,0
12,11499,0
12,30806,0
12,20973,0
12,11751,0
12,15793,0
12,21573,0
12,18119,0
12,2787,0
12,6773,0
12,7724,0
12,13125,0
12,79,0
12,1836,0
12,9863,0
12,12191,0
12,20555,0
12,22101,0
12,75,0
12,17080,0
12,8098,0
12,478,0
12,9253,0
12,21067,0
12,18277,0
12,6381,0
12,849,0
12,4382,0
12,12445,0
12,5734,0
12,6444,0
12,696,0
12,9941,0
12,12015,0
12,12017,0
12,8937,0
12,14227,0
12,18139,0
12,4224,0
12,6,0
12,17909,0
12,30385,0
12,3457,0
12,4752,0
12,1744,0
12,202,0
12,14355,0
12,21435,0
12,1543,0
12,9331,0
12,20533,0
12,11319,0
12,17681,0
13,3841,0
13,3655,0
13,3588,0
13,3470,0
13,3613,0
13,3091,0
13,47,7
13,1576,8
13,150,5
13,2167,8
13,1575,10
13,2904,0
13,2025,9
13,2164,10
13,4789,0
13,2924,10
13,2759,9
13,120,8
13,3092,0
13,1530,8
13,486,9
13,237,9
13,1810,8
13,2034,9
13,1887,9
13,3572,0
13,330,8
13,30,9
13,1210,6
13,2159,8
13,1569,8
13,4021,0
13,849,9
13,2236,9
13,3088,9
13,2685,0
13,861,10
13,2026,0
13,251,0
13,2963,0
13,2581,0
13,2926,0
13,2605,0
13,857,4
13,3457,1
13,4177,0
13,4181,0
13,4059,0
13,1,0
13,1535,0
13,3784,0
13,3785,0
13,3786,0
13,143,0
13,4080,0
13,457,0
13,877,0
13,2369,0
13,2787,0
13,3420,0
13,2596,0
13,4382,0
13,173,0
13,2129,0
13,3228,0
14,5114,10
14,35330,0
14,40028,0
14,6682,7
14,22199,7
14,19429,7
14,6547,8
14,9989,9
14,11111,7
14,9919,7
14,2251,10
14,32379,4
14,20787,5
14,889,8
14,4901,9
14,1519,9
14,11285,5
14,10490,3
14,31964,8
14,1575,9
14,2904,9
14,1,9
14,15109,7
14,1482,7
14,6747,5
14,16592,4
14,2025,8
14,7338,8
14,6573,8
14,1535,10
14,28223,9
14,1726,8
14,38668,8
14,31339,9
14,226,8
14,6702,7
14,10087,8
14,11741,8
14,121,8
14,21821,3
14,268,8
14,10793,6
14,28791,8
14,270,7
14,777,9
14,11077,8
14,8074,5
14,20853,8
14,24231,8
14,11061,10
14,14719,7
14,20899,8
14,26055,8
14,33,9
14,18679,7
14,22535,8
14,33206,9
14,250,8
14,30831,7
14,32937,8
14,28623,7
14,18153,8
14,14349,9
14,19489,9
14,34599,9
14,9756,8
14,10620,6
14,3342,7
14,32182,9
14,37510,9
14,30,10
14,10165,8
14,19815,9
14,10588,6
14,3366,7
14,5682,7
14,22135,9
14,34514,8
14,13601,8
14,23281,9
14,31240,8
14,30806,4
14,23273,9
14,4581,5
14,5034,6
14,21843,7
14,16498,8
14,25777,9
14,35760,8
14,38524,9
14,3588,8
14,9253,9
14,18277,6
14,11757,7
14,2001,9
14,21353,7
14,22319,8
14,33352,8
14,23283,9
14,33506,0
14,32370,0
14,30694,0
14,3230,0
14,22043,7
14,28907,0
14,23251,0
14,33489,0
14,23605,1
14,21,8
14,28297,0
14,30240,0
14,205,0
14,30736,0
14,21881,4
14,27899,0
14,31580,0
14,32827,0
14,67,0
14,34618,0
14,31043,0
14,1818,0
14,31163,0
14,36480,0
14,34662,0
14,31859,0
14,967,0
14,570,0
14,39247,0
14,35145,0
14,34984,0
14,34626,0
14,34389,0
14,5039,0
14,41084,0
14,36862,0
14,38256,0
14,31537,0
14,10721,0
14,16067,0
14,33674,0
14,29803,0
14,27775,0
14,39491,0
14,39587,0
14,34642,0
14,7311,0
14,849,0
14,4107,0
14,4565,0
14,4224,0
14,6,0
14,18245,0
14,7785,0
15,34572,0
15,34566,0
15,40852,0
15,40906,0
15,41911,0
15,40961,0
15,40748,0
15,40750,0
15,41834,0
15,37984,0
15,41109,0
15,41573,0
15,39535,0
15,41491,0
15,21,0
15,41899,0
15,40351,0
15,42203,0
15,40594,0
15,39551,0
15,41380,0
15,13535,0
15,31964,0
15,33486,0
15,35262,0
15,36456,0
15,38408,0
15,41468,0
15,40056,0
15,38668,0
15,223,10
15,225,5
15,987,0
15,502,10
15,891,0
15,892,0
15,893,0
15,2520,0
15,30694,0
15,813,0
15,894,0
15,895,0
15,896,0
15,897,0
15,898,0
15,899,0
15,900,0
15,901,0
15,902,0
15,903,0
15,904,0
15,905,0
15,906,0
15,986,0
15,985,0
15,984,0
15,5152,0
15,40454,0
15,40956,0
15,34662,0
15,34321,0
15,36915,0
15,38084,0
15,356,0
15,22297,0
15,28701,0
15,10087,0
15,11741,0
15,72,7
15,40074,0
15,39576,0
15,38830,0
15,33421,0
15,35333,0
15,38536,0
15,38909,0
15,40010,0
15,31933,0
15,40221,0
15,38000,0
15,40595,0
15,30831,0
15,32937,0
15,34626,0
15,32380,0
15,38040,0
15,37599,0
15,40571,0
15,37576,0
15,40496,0
15,39701,0
15,761,0
15,2472,0
15,4437,0
15,594,9
15,41345,0
15,30276,0
15,40436,0
15,37345,0
15,527,10
15,1564,0
15,2363,0
15,39355,0
15,39587,0
15,1559,0
15,32105,0
15,341,6
15,40540,0
15,41353,0
15,29854,0
15,37936,0
15,482,7
15,392,8
15,44881,0
15,41587,0
15,44983,0
15,39486,0
15,44087,0
15,41623,0
15,6594,0
15,40456,0
15,47778,0
15,44276,0
15,42205,0
15,40586,0
15,41488,0
16,35248,0
16,19429,0
16,28391,0
16,37171,0
16,4999,0
16,36516,0
16,13535,0
16,150,0
16,33985,0
16,10578,0
16,32407,0
16,15109,0
16,8915,0
16,28223,0
16,33988,0
16,42571,0
16,9330,0
16,38671,0
16,1250,0
16,23289,0
16,32936,0
16,241,0
16,14811,0
16,21273,0
16,36028,0
16,31629,0
16,34279,0
16,37806,0
16,11785,0
16,20689,0
16,32981,0
16,37141,0
16,24703,0
16,31338,0
16,35413,0
16,9041,0
16,25429,0
16,37991,9
16,38619,0
16,28387,0
16,35076,0
16,24873,0
16,37999,8
16,16009,0
16,10568,0
16,19685,0
16,21511,0
16,1606,0
16,36407,0
16,38000,8
16,3229,0
16,37475,0
16,34104,0
16,15379,0
16,25283,0
16,97,0
16,193,0
16,17247,0
16,34599,0
16,19769,0
16,10213,0
16,37576,0
16,31845,0
16,10620,0
16,2931,0
16,40483,0
16,23755,0
16,30016,0
16,31764,0
16,17549,0
16,11933,0
16,21,0
16,7769,0
16,19369,0
16,11179,0
16,19315,0
16,33926,0
16,30749,0
16,17777,0
16,34102,0
16,167,8
16,5940,0
16,22663,0
16,32595,0
16,5355,0
16,31229,0
16,2104,0
16,5220,0
16,16498,0
16,33433,0
16,24133,0
16,35790,10
16,174,0
16,33377,0
16,34019,0
16,39324,8
16,1293,0
16,29854,0
16,37521,0
16,16742,0
16,32899,0
16,21085,0
16,20053,0
16,24405,0
16,12403,0
16,34176,0
16,1195,0
16,34881,4
16,857,7
16,22729,7
16,27655,6
16,591,5
16,1749,5
16,22147,5
16,32171,4
16,6547,7
16,10067,5
16,11111,6
16,12581,4
16,2251,8
16,6347,6
16,8516,5
16,5081,7
16,9513,7
16,31904,5
16,20787,6
16,68,7
16,11285,5
16,31043,7
16,31964,6
16,10719,5
16,28755,6
16,33080,6
16,31478,7
16,1536,6
16,33475,6
16,1689,7
16,10163,6
16,232,5
16,10012,5
16,28999,7
16,4186,6
16,14741,5
16,20031,6
16,12549,5
16,11843,7
16,15583,6
16,19163,6
16,36633,4
16,34497,5
16,9379,5
16,8086,7
16,31163,7
16,31710,4
16,37520,9
16,31339,7
16,3230,5
16,28121,5
16,503,2
16,34321,5
16,356,7
16,6922,7
16,22297,6
16,28701,7
16,27821,0
16,10087,8
16,11741,8
16,317,7
16,2952,8
16,1157,6
16,71,6
16,5114,8
16,33731,6
16,74,5
16,30544,7
16,31737,7
16,2508,6
16,132,7
16,476,6
16,37349,6
16,39576,7
16,27631,6
16,21431,5
16,37105,8
16,133,5
16,881,3
16,1679,3
16,10793,8
16,13161,5
16,31859,7
16,32648,6
16,15809,6
16,2026,7
16,15225,5
16,11617,6
16,15451,6
16,8074,6
16,36296,7
16,33421,6
16,37446,5
16,25159,5
16,249,7
16,37210,6
16,5781,6
16,35203,4
16,21327,5
16,14765,5
16,29785,6
16,14719,5
16,20899,6
16,26055,8
16,31933,7
16,14467,7
16,16904,6
16,27991,7
16,8525,7
16,10080,8
16,24439,6
16,1086,6
16,21671,6
16,516,6
16,32281,8
16,33082,7
16,1579,4
16,31798,6
16,9260,7
16,31757,7
16,31758,7
16,33206,6
16,31952,5
16,30831,7
16,32937,7
16,32380,6
16,38040,7
16,8841,6
16,10790,7
16,237,7
16,28623,6
16,9213,6
16,251,5
16,33489,7
16,17265,7
16,23321,8
16,189,6
16,576,5
16,276,6
16,21863,5
16,40496,7
16,10721,5
16,10110,5
16,32438,5
16,738,7
16,8424,5
16,32182,6
16,37510,7
16,15315,6
16,9181,6
16,31442,6
16,1722,6
16,20,7
16,442,6
16,8246,5
16,15689,6
16,10165,7
16,11597,6
16,19815,6
16,33674,8
16,20507,5
16,30503,6
16,18095,5
16,32962,5
16,30276,7
16,31772,6
16,195,5
16,19221,6
16,24705,6
16,36027,4
16,29803,7
16,35073,6
16,37675,6
16,26243,6
16,28927,7
16,33091,7
16,27775,8
16,10711,4
16,1538,6
16,209,5
16,30296,7
16,25345,8
16,210,6
16,31240,8
16,238,7
16,30015,6
16,32262,5
16,31716,5
16,34126,5
16,19799,5
16,29035,5
16,28497,7
16,22865,6
16,1699,0
16,2993,6
16,4214,7
16,45,7
16,21561,6
16,957,5
16,32542,7
16,13759,6
16,14515,5
16,24,7
16,846,7
16,6500,4
16,37450,7
16,20973,5
16,34240,7
16,29786,7
16,23233,7
16,1557,6
16,170,6
16,152,7
16,3588,6
16,9253,9
16,30484,9
16,32188,6
16,3332,5
16,18277,6
16,11757,5
16,21881,5
16,29758,5
16,30911,6
16,3594,6
16,2001,8
16,37430,7
16,34009,0
16,3455,5
16,13663,5
16,28979,6
16,4654,6
16,22319,6
16,1218,5
16,4224,7
16,25157,5
16,177,6
16,969,7
16,34902,5
16,479,6
16,861,7
16,793,6
16,14813,7
16,23847,7
16,28,5
16,37779,8
16,28677,5
16,8861,6
16,32615,7
16,35507,7
16,392,6
16,7647,0
16,12293,0
16,2025,0
16,34542,0
16,1604,8
16,33487,0
16,17074,0
16,34561,0
16,33255,0
16,32105,0
16,8937,0
16,5525,0
16,6682,0
16,38101,0
16,32998,0
16,50,0
16,25397,0
16,4744,0
16,15133,0
16,1762,0
16,28249,0
16,6166,0
16,3901,0
16,2986,0
16,889,0
16,3407,0
16,35712,0
16,357,0
16,32867,0
16,5356,0
16,59,0
16,60,0
16,1818,0
16,6747,0
16,16355,0
16,29589,0
16,35120,0
16,10155,0
16,32887,0
16,3167,0
16,8536,0
16,18001,0
16,126,0
16,18229,0
16,8425,0
16,5041,0
16,134,0
16,3299,0
16,8630,0
16,20853,0
16,24231,0
16,10079,0
16,8277,0
16,7088,0
16,257,0
16,4196,0
16,160,0
16,24781,0
16,940,0
16,228,0
16,10357,0
16,12413,0
16,13331,0
16,2130,0
16,16668,0
16,3958,0
16,3503,0
16,1691,0
16,6205,0
16,34451,0
16,16732,0
16,5042,0
16,7593,0
16,18495,0
16,12175,0
16,13367,0
16,32214,0
16,3358,0
16,10456,0
16,24455,0
16,35062,0
16,9936,0
16,14833,0
16,5030,0
16,7590,0
16,330,0
16,2603,0
16,457,0
16,3655,0
16,6030,0
16,3467,0
16,7592,0
16,6512,0
16,28819,0
16,6324,0
16,14199,0
16,14749,0
16,5682,0
16,6201,0
16,23309,0
16,32951,0
16,64,0
16,34612,0
16,21033,0
16,22877,0
16,5909,0
16,4063,0
16,5277,0
16,3420,0
16,1559,0
16,8557,0
16,13125,0
16,33502,0
16,6802,0
16,1965,0
16,198,0
16,35847,0
16,28621,0
16,5734,0
16,21353,0
16,16011,0
16,856,0
16,3322,0
16,18245,0
16,9331,0
16,204,0
16,18677,0
16,2404,0
17,34572,0
17,2994,0
17,40852,0
17,41694,0
17,40530,0
17,40748,0
17,40750,0
17,41834,0
17,40682,0
17,39582,0
17,37984,0
17,41109,0
17,41619,0
17,38663,0
17,39535,0
17,41491,0
17,41899,0
17,42203,0
17,40028,0
17,42923,0
17,40485,0
17,39551,0
17,39617,0
17,5525,5
17,41380,0
17,6682,10
17,35248,0
17,38735,0
17,40602,0
17,32998,9
17,36039,0
17,25397,6
17,11759,9
17,12291,2
17,37403,0
17,34881,0
17,12865,2
17,2163,6
17,6443,5
17,857,4
17,32323,0
17,17082,6
17,31580,6
17,33253,0
17,22199,7
17,25013,7
17,29513,6
17,6987,10
17,8577,9
17,5112,5
17,41433,0
17,19429,0
17,22729,10
17,27655,8
17,31588,0
17,22147,8
17,6547,10
17,10067,0
17,35834,0
17,9989,10
17,15039,0
17,11433,7
17,11111,8
17,24833,8
17,30654,9
17,21995,4
17,9919,9
17,11737,7
17,33506,0
17,30205,6
17,31754,6
17,7193,8
17,15133,6
17,40532,0
17,10447,6
17,16518,4
17,14373,0
17,11697,3
17,36882,0
17,28249,8
17,31821,6
17,13863,6
17,12581,10
17,6166,6
17,38572,0
17,9736,7
17,4999,8
17,8475,0
17,5342,10
17,6676,10
17,14669,0
17,32827,0
17,10196,5
17,21185,7
17,2251,8
17,6347,10
17,8516,10
17,28805,8
17,34443,0
17,39555,0
17,2156,1
17,5337,1
17,7674,7
